Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad,Dual or Triple,Five
b'oppo',b'Oppo F7 Youth',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-f7-yough-5.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - Taiwan',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 18(800), 19(800), 20(800), 26(850), 28(700), 38(2600), 39(1900), 40(2300), 41(2500) - Taiwan'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 600/100 Mbps'","b'2018, May'","b'Available. Released 2018, June'",b'156.5 x 75.2 x 7.8 mm (6.16 x 2.96 x 0.31 in)',b'155 g (5.47 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 92.9 cm2 (~78.9% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~402 ppi density)'",b'Android 8.1 (Oreo); ColorOS 5.2',"b'microSD, up to 256 GB (dedicated slot)'","b'64 GB, 4 GB RAM'","b'13 MP, f/2.2, PDAF'",b'1080p@30fps',"b'8 MP, f/2.2'",b'',b'Yes',b'Yes',b'HSDPA 850 / 900 / 2100 - Asia Pacific',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'","b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 40(2300), 41(2500) - Asia Pacific'","b'Solar Red, Diamond Black'",,b'Mediatek MT6771 Helio P60 (12 nm)',b'Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'Mali-G72 MP3',,"b'LED flash, HDR, panorama'",,,,b'Non-removable Li-Ion 3410 mAh battery',b'About 250 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A3',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-a3.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 600/100 Mbps'","b'2018, April'","b'Available. Released 2018, May'",b'156 x 75.3 x 7.8 mm (6.14 x 2.96 x 0.31 in)',b'159 g (5.61 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'6.2 inches, 96.9 cm2 (~82.5% screen-to-body ratio)'","b'1080 x 2280 pixels, 19:9 ratio (~405 ppi density)'",b'Android 8.1 (Oreo); ColorOS 5',"b'microSD, up to 256 GB (dedicated slot)'","b'128 GB, 4 GB RAM'","b'16 MP, f/1.8, PDAF'",b'1080p@30fps',"b'8 MP, f/2.2'",b'',b'Yes',b'Yes',b'CDMA 800 & TD-SCDMA',"b'Wi-Fi 802.11 b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, gyro, proximity, compass'",b'HSDPA 850 / 1700(AWS) / 1900 / 2100',"b'Knight Black, Soybean Meal, Stardust Silver, Garnet Red'",,b'Mediatek MT6771 Helio P60 (12 nm)',b'Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'Mali-G72 MP3',,"b'LED flash, HDR, panorama'",,,"b'PADM00, CPH1837'",b'Non-removable Li-Ion 3400 mAh battery',b'About 330 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo F7',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-f7-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500)'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 600/100 Mbps'","b'2018, March'","b'Available. Released 2018, April'",b'156 x 75.3 x 7.8 mm (6.14 x 2.96 x 0.31 in)',b'158 g (5.57 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'6.23 inches, 96.9 cm2 (~82.5% screen-to-body ratio)'","b'1080 x 2280 pixels, 19:9 ratio (~405 ppi density)'",b'Android 8.1 (Oreo); ColorOS 5',"b'microSD, up to 256 GB (dedicated slot)'","b'64 GB, 4 GB RAM or 128 GB, 6 GB RAM'","b'16 MP, f/1.8, PDAF'",b'1080p@30fps',"b'25 MP, f/2.0, 1/2.8"", 0.9\xc2\xb5m'",b'1080p@30fps',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 3400 mAh battery',"b'Solar Red, Diamond Black, Moonlight Silver (64GB only)'",b'Corning Gorilla Glass 5',b'Mediatek MT6771 Helio P60 (12 nm)',b'Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'Mali-G72 MP3',,"b'LED flash, HDR, panorama'",,,"b'CPH1819, CPH1821'",,b'About 270 EUR',,,,,,,,,,,,,,,"b'Contrast ratio: 1956:1 (nominal), 3.333 (sunlight)'",b'Photo / Video',b'Voice 68dB / Noise 73dB / Ring 84dB',b'Noise -92.5dB / Crosstalk -91.2dB',b'Endurance rating 91h',,,,,,,,,b'Basemark OS II: 2058 / Basemark OS II 2.0: 1953Basemark X: 11873',,,,,
b'oppo',b'Oppo R15 Pro',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r15-dme.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 12(700), 17(700), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, March'","b'Available. Released 2018, April'",b'156.5 x 75.2 x 8 mm (6.16 x 2.96 x 0.31 in)',b'180 g (6.35 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'6.28 inches, 98.9 cm2 (~84.1% screen-to-body ratio)'","b'1080 x 2280 pixels, 19:9 ratio (~401 ppi density)'",b'Android 8.1 (Oreo); ColorOS 5',"b'microSD, up to 256 GB (uses shared SIM slot)'","b'128 GB, 6 GB RAM'","b'20 MP, f/2.0, 20mm'","b'2160p@30fps, 1080p@60/120fps, 720p@240fps'",,b'1080p@30fps',b'Yes',b'Yes',b'CDMA 800 & TD-SCDMA',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'5.0, A2DP, LE, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'IP67 dust/water resistant (up to 1m for 30 mins)',"b'Ceramic Black, Dream Mirror Red'",b'Corning Gorilla Glass 5',b'Qualcomm SDM660 Snapdragon 660 (14 nm)',b'Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260)',b'Adreno 512',"b'16 MP, f/1.7, 25mm (wide), 1/2.6"", 1.22\xc2\xb5m, PDAF 20 MP, f/1.7, 25mm (wide), 1/2.8"", 1.0\xc2\xb5m'","b'LED flash, HDR, panorama'",,b'Yes',"b'CPH1831, PAAM00'",b'Non-removable Li-Po 3430 mAh battery',b'About 510 EUR',,b'Fast battery charging 20W (VOOC Flash Charge)',,,,,"b'Front glass, aluminum frame, ceramic back'",,,,,,,,"b'Contrast ratio: Infinite (nominal), 4.251 (sunlight)'",b'Photo / Video',b'Voice 69dB / Noise 73dB / Ring 76dB',b'Noise -93.7dB / Crosstalk -92.0dB',b'Endurance rating 86h',,,,,,,,,b'Basemark OS II: 3058 / Basemark OS II 2.0: 2438Basemark X: 20693',,,,,
b'oppo',b'Oppo R15',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r15-.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat13 600/100 Mbps'","b'2018, March'","b'Available. Released 2018, April'",b'155.1 x 75.2 x 7.4 mm (6.11 x 2.96 x 0.29 in)',b'175 g (6.17 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'6.28 inches, 98.9 cm2 (~84.8% screen-to-body ratio)'","b'1080 x 2280 pixels, 19:9 ratio (~401 ppi density)'",b'Android 8.1 (Oreo); ColorOS 5',"b'microSD, up to 256 GB (uses shared SIM slot)'","b'128 GB, 4/6 GB RAM'","b'20 MP, f/2.0'","b'2160p@30fps, 1080p@30fps'",,b'1080p@30fps',b'Yes',b'Yes',b'CDMA 800 & TD-SCDMA',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'Active noise cancellation with dedicated mic',"b'Hot Red, Snow White, Star Purple, Fantasy Pink'",b'Corning Gorilla Glass 5',b'Mediatek MT6771 Helio P60 (12 nm)',b'Octa-core (4x2.0 GHz Cortex-A73 & 4x2.0 GHz Cortex-A53)',b'Mali-G72 MP3',"b'16 MP, f/1.7, 1/2.6"", 1.22\xc2\xb5m, PDAF 5 MP, f/2.2, depth sensor'","b'LED flash, HDR, panorama'",,,"b'PACM00, CPH1835'",b'Non-removable Li-Po 3450 mAh battery',b'About 460 EUR',,b'Fast battery charging 20W (VOOC Flash Charge)',,,,,"b'Front glass, aluminum body'",,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A1',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-a1.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA 42.2/5.76 Mbps, LTE'","b'2018, March'","b'Available. Released 2018, April'",b'150.5 x 73.1 x 7.7 mm (5.93 x 2.88 x 0.30 in)',b'143 g (5.04 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'S-IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 83.8 cm2 (~76.2% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~282 ppi density)'",b'Android 7.1.1 (Nougat); ColorOS 3.2',"b'microSD, up to 128 GB (dedicated slot)'","b'64 GB, 4 GB RAM or 32 GB, 3 GB RAM'","b'13 MP, f/2.2, 1/3"", 1.12\xc2\xb5m, PDAF'",b'1080p@30fps',"b'8 MP, f/2.2'",b'',b'Yes',b'Yes',b'CDMA 800 & TD-SCDMA',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'Active noise cancellation with dedicated mic',"b'Deep sea blue, Cherry red, Pearl white'",b'Corning Gorilla Glass 3',b'Mediatek MT6763T Helio P23 (16 nm)',b'Octa-core 2.5 GHz Cortex-A53',b'Mali-G71 MP1',,"b'LED flash, panorama'",,,,b'Non-removable Li-Ion 3180 mAh battery',b'About 150 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A71 (2018)',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-a71-2018.jpg',b'GSM / UMTS / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'UMTS 900 / 2100 / 850',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 40(2300), 41(2500)'","b'HSPA, LTE'","b'2018, February'","b'Available. Released 2018, February'",b'148.1 x 73.8 x 7.6 mm (5.83 x 2.91 x 0.30 in)',b'137 g (4.83 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~68.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",b'Android 7.1 (Nougat); ; ColorOS 3.2',"b'microSD, up to 256 GB (dedicated slot)'","b'16 GB, 2 GB RAM or 3 GB RAM (India)'","b'13 MP, f/2.2, 1/3"", 1.12\xc2\xb5m, PDAF'",b'1080p@30fps',"b'5 MP, f/2.4, 1/4"", 1.4\xc2\xb5m'",b'',b'Yes',b'Yes',"b'LTE band 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500) - India'","b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",b'Active noise cancellation with dedicated mic',"b'Gold, Black, Rose Gold'",,b'Qualcomm SDM450 Snapdragon 450 (14 nm)',b'Octa-core 1.8 GHz Cortex-A53',b'Adreno 506',,"b'LED flash, HDR, panorama'",,,b'CPH1801',b'Non-removable Li-Ion 3000 mAh battery',b'About 130 EUR',,,,,,,"b'Front glass, aluminum body'",,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo F5 Youth',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-f5-youth-a73-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100',"b'LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 39(1900), 40(2300), 41(2500)'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, November'","b'Available. Released 2017, December'",b'156.5 x 76 x 7.5 mm (6.16 x 2.99 x 0.30 in)',b'152 g (5.36 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 92.9 cm2 (~78.1% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~402 ppi density)'",b'Android 7.1 (Nougat); ColorOS 3.2',"b'microSD, up to 256 GB (dedicated slot)'","b'32 GB, 3 GB RAM or 32 GB, 4 GB RAM (A73)'","b'13 MP, f/2.2, PDAF'",b'1080p@30fps',"b'16 MP, f/2.0, 2.0\xc2\xb5m'",b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'",b'Non-removable Li-Ion 3200 mAh battery',"b'Gold, Black'",,b'Mediatek MT6763T Helio P23 (16 nm)',b'Octa-core 2.5 GHz Cortex-A53',b'Mali-G71 MP2',,"b'LED flash, HDR, panorama'",,,b'CPH1725',,b'About 280 EUR',,,,,,,"b'Front glass, aluminum body'",,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo A83',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-a83.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',"b'HSDPA 850 / 900 / 2100 - India, Thailand, Pakistan'","b'LTE band 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500) - India, Thailand'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2018, January'","b'Available. Released 2018, January'",b'150.5 x 73.1 x 7.7 mm (5.93 x 2.88 x 0.30 in)',b'143 g (5.04 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.7 inches, 83.8 cm2 (~76.2% screen-to-body ratio)'","b'720 x 1440 pixels, 18:9 ratio (~282 ppi density)'",b'Android 7.1 (Nougat); ColorOS 3.2',"b'microSD, up to 256 GB (dedicated slot)'","b'64/32 GB, 4 GB RAM or 32 GB, 3 GB RAM or 16 GB, 2 GB RAM'","b'13 MP, f/2.2, AF'",b'1080p@30fps',"b'8 MP, f/2.2'",b'',b'Yes',b'Yes',b'CDMA 800 & TD-SCDMA - China',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'HSDPA 850 / 900 / 1900 / 2100 - China',"b'Gold, Black, Red, Blue'",b'Corning Gorilla Glass 3',b'Mediatek MT6763T Helio P23 (16 nm)',b'Octa-core 2.5 GHz Cortex-A53',b'Mali-G71 MP2',,"b'LED flash, HDR, panorama'",,,"b'CPH1729, CPH1827'",b'Non-removable Li-Ion 3180 mAh battery',b'About 200 EUR',,,,,,,"b'Front glass, aluminum body'",,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo F5',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-f5-youth-a73-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1900 / 2100 - Version 2',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) - Version 1'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, October'","b'Available. Released 2017, November'",b'156.5 x 76 x 7.5 mm (6.16 x 2.99 x 0.30 in)',b'152 g (5.36 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'LTPS IPS LCD capacitive touchscreen, 16M colors'","b'6.0 inches, 92.9 cm2 (~78.1% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~402 ppi density)'",b'Android 7.1.1 (Nougat); ColorOS 3.2',"b'microSD, up to 256 GB (dedicated slot)'","b'64 GB, 6 GB RAM or 32 GB, 4 GB RAM'","b'16 MP, f/1.8, PDAF'",b'1080p@30fps',"b'20 MP, f/2.0, 1/2.8""'",b'',b'Yes',b'Yes',b'HSDPA 850 / 900 / 2100 - Version 1',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE'","b'Yes, with A-GPS'",b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, proximity, compass'","b'LTE band 1(2100), 2(1900), 3(1800), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 39(1900), 40(2300), 41(2500) - Version 2'","b'Black, Gold, Red (6 GB only)'",b'Corning Gorilla Glass 5',b'Mediatek MT6763T Helio P23 (16 nm)',b'Octa-core 2.5 GHz Cortex-A53',b'Mali-G71 MP2',,"b'LED flash, HDR, panorama'",,,"b'CPH1723, CPH1727'",b'Non-removable Li-Ion 3200 mAh battery',b'About 320 EUR',,,,,,,"b'Front glass, plastic body'",,,,,,,,"b'Contrast ratio: 2198 (nominal), 2.653 (sunlight)'",b'Photo / Video',b'Voice 63dB / Noise 70dB / Ring 71dB',b'Noise -93.5dB / Crosstalk -93.2dB',b'Endurance rating 91h',,,,,,,,,b'Basemark OS II: 1286 / Basemark X: 9205',,,,,
b'oppo',b'Oppo R11s Plus',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r11s-plus.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) - R11s Plus'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, November'","b'Available. Released 2017, November'",b'164.8 x 80.2 x 7.3 mm (6.49 x 3.16 x 0.29 in)',b'182 g (6.42 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'6.43 inches, 106.7 cm2 (~80.7% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~376 ppi density)'",b'Android 7.1.1 (Nougat); ColorOS 3.2',"b'microSD, up to 256 GB (uses shared SIM slot)'","b'64 GB, 6 GB RAM'","b'20 MP, f/2.0'","b'2160p@30fps, 1080p@30fps'",,b'1080p@30fps',b'Yes',b'Yes',b'CDMA 800',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'CDMA2000 1xEV-DO & TD-SCDMA',"b'Black, Champagne'",b'Corning Gorilla Glass 5',b'Qualcomm SDM660 Snapdragon 660 (14 nm)',b'Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260)',b'Adreno 512',"b'16 MP, f/1.7, 1/2.8"", 1.12\xc2\xb5m, PDAF 20 MP, f/1.7, 1/2.8"", 1.0\xc2\xb5m, AF'","b'LED flash, HDR, panorama'",,,b'CPH1721',b'Non-removable Li-Po 4000 mAh battery',b'About 580 EUR',,b'Fast battery charging 20W (VOOC Flash Charge)',,,,,"b'Front glass, aluminum body'",,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R11s',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r11s-r.jpg',b'GSM / CDMA / HSPA / EVDO / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100',"b'LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 8(900), 34(2000), 38(2600), 39(1900), 40(2300), 41(2500) - R11s'","b'HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps'","b'2017, October'","b'Available. Released 2017, November'",b'155.1 x 75.5 x 7.1 mm (6.11 x 2.97 x 0.28 in)',b'153 g (5.40 oz)',"b'Hybrid Dual SIM (Nano-SIM, dual stand-by)'","b'AMOLED capacitive touchscreen, 16M colors'","b'6.01 inches, 93.7 cm2 (~80.0% screen-to-body ratio)'","b'1080 x 2160 pixels, 18:9 ratio (~401 ppi density)'",b'Android 7.1.1 (Nougat); ColorOS 3.2',"b'microSD, up to 256 GB (uses shared SIM slot)'","b'64 GB, 4 GB RAM'","b'20 MP, f/2.0'","b'2160p@30fps, 1080p@30fps'",,b'1080p@30fps',b'Yes',b'Yes',b'CDMA 800',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.2, A2DP, LE, EDR'","b'Yes, with A-GPS, GLONASS'",b'No',"b'microUSB 2.0, USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass'",b'CDMA2000 1xEV-DO & TD-SCDMA',"b'Red, Black, Champagne'",b'Corning Gorilla Glass 5',b'Qualcomm SDM660 Snapdragon 660 (14 nm)',b'Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260)',b'Adreno 512',"b'16 MP, f/1.7, 1/2.8"", 1.12\xc2\xb5m, PDAF 20 MP, f/1.7, 1/2.8"", 1.0\xc2\xb5m, AF'","b'LED flash, HDR, panorama'",,,"b'CPH1719, R11s'",b'Non-removable Li-Po 3200 mAh battery',b'About 450 EUR',,b'Fast battery charging 20W (VOOC Flash Charge)',,,,,"b'Front glass, aluminum body'",,,,,,,,"b'Contrast ratio: Infinity (nominal), 3.153 (sunlight)'",b'Photo / Video',b'Voice 67dB / Noise 72dB / Ring 73dB',b'Noise -93.4dB / Crosstalk -90.84dB',b'Endurance rating 77h',,,,,,,,,b'Basemark OS II: 3109 / Basemark OS II 2.0: 2499Basemark X: 20914',,,,,
b'oppo',b'Oppo A71',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-a71-.jpg',b'GSM / UMTS / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'UMTS 900 / 2100 / 850',"b'LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 40(2300), 41(2500)'","b'HSPA, LTE'","b'2017, September'","b'Available. Released 2017, September'",b'148.1 x 73.8 x 7.6 mm (5.83 x 2.91 x 0.30 in)',b'137 g (4.83 oz)',"b'Dual SIM (Nano-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.2 inches, 74.5 cm2 (~68.2% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~282 ppi density)'",b'Android 7.1 (Nougat); ColorOS 3.1',"b'microSD, up to 256 GB (dedicated slot)'","b'16 GB, 3 GB RAM'","b'13 MP, f/2.2, PDAF'",b'1080p@30fps',"b'5 MP, f/2.4'",b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'FM radio',"b'microUSB 2.0, USB On-The-Go'","b'Accelerometer, proximity, compass'",b'Non-removable Li-Ion 3000 mAh battery',"b'Gold, Black'",b'Corning Gorilla Glass 3',b'Mediatek MT6750 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Mali-T860MP2',,"b'LED flash, HDR, panorama'",,,b'CPH1717',,b'About 180 EUR',,,,,,,"b'Front glass, aluminum body'",,,,,,,,,,,,,,,,,,,,,,,,,,
